Unnamed: 0,property_id,check_in_date,room_category,successful_bookings,capacity,vacantrooms
6100,16559,01-Jul-22,RT1,20,30,10
6104,17558,01-Jul-22,RT1,9,19,10
6109,17561,01-Jul-22,RT1,17,26,9
6114,17559,01-Jul-22,RT1,22,32,10
6115,17562,01-Jul-22,RT1,9,20,11
6127,17561,01-Jul-22,RT2,21,36,15
6128,17558,01-Jul-22,RT2,27,50,23
6134,16559,01-Jul-22,RT2,26,41,15
6137,17559,01-Jul-22,RT2,26,39,13
6142,17562,01-Jul-22,RT2,12,30,18
6154,17558,01-Jul-22,RT3,13,27,14
6155,17562,01-Jul-22,RT3,11,27,16
6157,16559,01-Jul-22,RT3,20,32,12
6167,17559,01-Jul-22,RT3,9,16,7
6171,17561,01-Jul-22,RT3,11,19,8
6188,17559,01-Jul-22,RT4,9,14,5
6193,16559,01-Jul-22,RT4,11,18,7
6194,17558,01-Jul-22,RT4,3,6,3
6195,17562,01-Jul-22,RT4,3,6,3
6199,17561,01-Jul-22,RT4,3,4,1
6201,16559,02-Jul-22,RT1,29,30,1
6205,17558,02-Jul-22,RT1,15,19,4
6210,17561,02-Jul-22,RT1,23,26,3
6215,17559,02-Jul-22,RT1,28,32,4
6216,17562,02-Jul-22,RT1,14,20,6
6228,17561,02-Jul-22,RT2,33,36,3
6229,17558,02-Jul-22,RT2,36,50,14
6235,16559,02-Jul-22,RT2,38,41,3
6238,17559,02-Jul-22,RT2,32,39,7
6243,17562,02-Jul-22,RT2,19,30,11
6254,17558,02-Jul-22,RT3,19,27,8
6255,17562,02-Jul-22,RT3,17,27,10
6257,16559,02-Jul-22,RT3,28,32,4
6263,17559,02-Jul-22,RT3,16,16,0
6264,17561,02-Jul-22,RT3,16,19,3
6276,17558,02-Jul-22,RT4,4,6,2
6277,17562,02-Jul-22,RT4,4,6,2
6292,17559,02-Jul-22,RT4,14,14,0
6297,16559,02-Jul-22,RT4,17,18,1
6298,17561,02-Jul-22,RT4,3,4,1
6304,17558,03-Jul-22,RT1,15,19,4
6309,17561,03-Jul-22,RT1,23,26,3
6314,17559,03-Jul-22,RT1,29,32,3
6315,17562,03-Jul-22,RT1,13,20,7
6327,17561,03-Jul-22,RT2,36,36,0
6328,17558,03-Jul-22,RT2,34,50,16
6334,16559,03-Jul-22,RT2,40,41,1
6337,17559,03-Jul-22,RT2,36,39,3
6342,17562,03-Jul-22,RT2,17,30,13
6350,16559,03-Jul-22,RT1,28,30,2
6354,17558,03-Jul-22,RT3,20,27,7
6355,17562,03-Jul-22,RT3,15,27,12
6357,16559,03-Jul-22,RT3,29,32,3
6363,17561,03-Jul-22,RT3,16,19,3
6368,17559,03-Jul-22,RT3,15,16,1
6377,17562,03-Jul-22,RT4,4,6,2
6379,17561,03-Jul-22,RT4,4,4,0
6381,17558,03-Jul-22,RT4,5,6,1
6393,17559,03-Jul-22,RT4,12,14,2
6398,16559,03-Jul-22,RT4,16,18,2
6400,16559,04-Jul-22,RT1,19,30,11
6404,17558,04-Jul-22,RT1,11,19,8
6409,17561,04-Jul-22,RT1,14,26,12
6414,17559,04-Jul-22,RT1,20,32,12
6415,17562,04-Jul-22,RT1,7,20,13
6427,17561,04-Jul-22,RT2,23,36,13
6428,17558,04-Jul-22,RT2,26,50,24
6434,16559,04-Jul-22,RT2,28,41,13
6437,17559,04-Jul-22,RT2,28,39,11
6442,17562,04-Jul-22,RT2,12,30,18
6454,17558,04-Jul-22,RT3,14,27,13
6455,17562,04-Jul-22,RT3,11,27,16
6457,16559,04-Jul-22,RT3,18,32,14
6468,17559,04-Jul-22,RT3,10,16,6
6472,17561,04-Jul-22,RT3,11,19,8
6488,17559,04-Jul-22,RT4,8,14,6
6493,16559,04-Jul-22,RT4,11,18,7
6494,17558,04-Jul-22,RT4,3,6,3
6495,17562,04-Jul-22,RT4,3,6,3
6499,17561,04-Jul-22,RT4,3,4,1
6500,16559,05-Jul-22,RT1,18,30,12
6504,17558,05-Jul-22,RT1,9,19,10
6509,17561,05-Jul-22,RT1,16,26,10
6514,17559,05-Jul-22,RT1,20,32,12
6515,17562,05-Jul-22,RT1,9,20,11
6527,17561,05-Jul-22,RT2,21,36,15
6528,17558,05-Jul-22,RT2,22,50,28
6534,16559,05-Jul-22,RT2,26,41,15
6537,17559,05-Jul-22,RT2,25,39,14
6542,17562,05-Jul-22,RT2,12,30,18
6554,17558,05-Jul-22,RT3,12,27,15
6555,17562,05-Jul-22,RT3,12,27,15
6557,16559,05-Jul-22,RT3,19,32,13
6563,17559,05-Jul-22,RT3,9,16,7
6570,17561,05-Jul-22,RT3,12,19,7
6588,17559,05-Jul-22,RT4,8,14,6
6593,16559,05-Jul-22,RT4,12,18,6
6595,17558,05-Jul-22,RT4,3,6,3
6596,17562,05-Jul-22,RT4,3,6,3
6599,17561,05-Jul-22,RT4,3,4,1
6604,17558,06-Jul-22,RT1,10,19,9
6609,17561,06-Jul-22,RT1,18,26,8
6614,17559,06-Jul-22,RT1,18,32,14
6615,17562,06-Jul-22,RT1,10,20,10
6627,17561,06-Jul-22,RT2,23,36,13
6628,17558,06-Jul-22,RT2,26,50,24
6634,16559,06-Jul-22,RT2,27,41,14
6637,17559,06-Jul-22,RT2,24,39,15
6642,17562,06-Jul-22,RT2,11,30,19
6650,16559,06-Jul-22,RT1,17,30,13
6654,17558,06-Jul-22,RT3,14,27,13
6655,17562,06-Jul-22,RT3,13,27,14
6657,16559,06-Jul-22,RT3,22,32,10
6666,17559,06-Jul-22,RT3,9,16,7
6673,17561,06-Jul-22,RT3,11,19,8
6675,17562,06-Jul-22,RT4,2,6,4
6690,17559,06-Jul-22,RT4,9,14,5
6695,16559,06-Jul-22,RT4,12,18,6
6697,17558,06-Jul-22,RT4,3,6,3
6699,17561,06-Jul-22,RT4,3,4,1
6700,16559,07-Jul-22,RT1,18,30,12
6704,17558,07-Jul-22,RT1,9,19,10
6709,17561,07-Jul-22,RT1,17,26,9
6714,17559,07-Jul-22,RT1,19,32,13
6715,17562,07-Jul-22,RT1,10,20,10
6727,17561,07-Jul-22,RT2,23,36,13
6728,17558,07-Jul-22,RT2,29,50,21
6734,16559,07-Jul-22,RT2,26,41,15
6737,17559,07-Jul-22,RT2,28,39,11
6742,17562,07-Jul-22,RT2,12,30,18
6754,17558,07-Jul-22,RT3,15,27,12
6755,17562,07-Jul-22,RT3,12,27,15
6757,16559,07-Jul-22,RT3,20,32,12
6762,17561,07-Jul-22,RT3,14,19,5
6765,17559,07-Jul-22,RT3,10,16,6
6787,17559,07-Jul-22,RT4,8,14,6
6792,16559,07-Jul-22,RT4,11,18,7
6794,17558,07-Jul-22,RT4,3,6,3
6795,17562,07-Jul-22,RT4,3,6,3
6799,17561,07-Jul-22,RT4,3,4,1
6800,16559,08-Jul-22,RT1,17,30,13
6804,17558,08-Jul-22,RT1,9,19,10
6809,17561,08-Jul-22,RT1,16,26,10
6814,17559,08-Jul-22,RT1,19,32,13
6815,17562,08-Jul-22,RT1,10,20,10
6827,17561,08-Jul-22,RT2,22,36,14
6828,17558,08-Jul-22,RT2,25,50,25
6834,16559,08-Jul-22,RT2,28,41,13
6837,17559,08-Jul-22,RT2,23,39,16
6842,17562,08-Jul-22,RT2,15,30,15
6854,17558,08-Jul-22,RT3,13,27,14
6855,17562,08-Jul-22,RT3,12,27,15
6857,16559,08-Jul-22,RT3,21,32,11
6871,17559,08-Jul-22,RT3,11,16,5
6872,17561,08-Jul-22,RT3,11,19,8
6887,17559,08-Jul-22,RT4,10,14,4
6892,16559,08-Jul-22,RT4,12,18,6
6894,17558,08-Jul-22,RT4,3,6,3
6895,17562,08-Jul-22,RT4,3,6,3
6899,17561,08-Jul-22,RT4,3,4,1
6904,17558,09-Jul-22,RT1,13,19,6
6909,17561,09-Jul-22,RT1,25,26,1
6914,17559,09-Jul-22,RT1,28,32,4
6915,17562,09-Jul-22,RT1,12,20,8
6927,17561,09-Jul-22,RT2,34,36,2
6928,17558,09-Jul-22,RT2,37,50,13
6934,16559,09-Jul-22,RT2,36,41,5
6937,17559,09-Jul-22,RT2,33,39,6
6942,17562,09-Jul-22,RT2,16,30,14
6950,16559,09-Jul-22,RT1,27,30,3
6954,17558,09-Jul-22,RT3,19,27,8
6955,17562,09-Jul-22,RT3,16,27,11
6957,16559,09-Jul-22,RT3,30,32,2
6963,17561,09-Jul-22,RT3,18,19,1
6973,17559,09-Jul-22,RT3,14,16,2
6977,17558,09-Jul-22,RT4,4,6,2
6979,17561,09-Jul-22,RT4,4,4,0
6992,17559,09-Jul-22,RT4,12,14,2
6997,16559,09-Jul-22,RT4,16,18,2
6998,17562,09-Jul-22,RT4,3,6,3
7000,16559,10-Jul-22,RT1,26,30,4
7003,17558,10-Jul-22,RT1,15,19,4
7008,17561,10-Jul-22,RT1,23,26,3
7013,17559,10-Jul-22,RT1,29,32,3
7014,17562,10-Jul-22,RT1,12,20,8
7026,17561,10-Jul-22,RT2,36,36,0
7027,17558,10-Jul-22,RT2,35,50,15
7033,16559,10-Jul-22,RT2,38,41,3
7036,17559,10-Jul-22,RT2,38,39,1
7041,17562,10-Jul-22,RT2,17,30,13
7054,17558,10-Jul-22,RT3,20,27,7
7055,17562,10-Jul-22,RT3,15,27,12
7057,16559,10-Jul-22,RT3,28,32,4
7062,17559,10-Jul-22,RT3,16,16,0
7063,17561,10-Jul-22,RT3,17,19,2
7076,17558,10-Jul-22,RT4,4,6,2
7077,17562,10-Jul-22,RT4,4,6,2
7080,17561,10-Jul-22,RT4,4,4,0
7093,17559,10-Jul-22,RT4,14,14,0
7098,16559,10-Jul-22,RT4,17,18,1
7100,16559,11-Jul-22,RT1,20,30,10
7104,17558,11-Jul-22,RT1,9,19,10
7109,17561,11-Jul-22,RT1,16,26,10
7114,17559,11-Jul-22,RT1,21,32,11
7115,17562,11-Jul-22,RT1,8,20,12
7127,17561,11-Jul-22,RT2,22,36,14
7128,17558,11-Jul-22,RT2,29,50,21
7134,16559,11-Jul-22,RT2,22,41,19
7137,17559,11-Jul-22,RT2,27,39,12
7142,17562,11-Jul-22,RT2,14,30,16
7154,17558,11-Jul-22,RT3,14,27,13
7155,17562,11-Jul-22,RT3,10,27,17
7157,16559,11-Jul-22,RT3,22,32,10
7169,17559,11-Jul-22,RT3,12,16,4
7171,17561,11-Jul-22,RT3,11,19,8
7190,17559,11-Jul-22,RT4,9,14,5
7195,16559,11-Jul-22,RT4,11,18,7
7196,17558,11-Jul-22,RT4,3,6,3
7197,17562,11-Jul-22,RT4,3,6,3
7199,17561,11-Jul-22,RT4,3,4,1
7201,16559,12-Jul-22,RT1,19,30,11
7205,17558,12-Jul-22,RT1,10,19,9
7210,17561,12-Jul-22,RT1,17,26,9
7215,17559,12-Jul-22,RT1,21,32,11
7216,17562,12-Jul-22,RT1,7,20,13
7228,17561,12-Jul-22,RT2,22,36,14
7229,17558,12-Jul-22,RT2,27,50,23
7235,16559,12-Jul-22,RT2,26,41,15
7238,17559,12-Jul-22,RT2,25,39,14
7243,17562,12-Jul-22,RT2,12,30,18
7254,17558,12-Jul-22,RT3,14,27,13
7255,17562,12-Jul-22,RT3,10,27,17
7257,16559,12-Jul-22,RT3,19,32,13
7272,17559,12-Jul-22,RT3,11,16,5
7273,17561,12-Jul-22,RT3,11,19,8
7288,17559,12-Jul-22,RT4,9,14,5
7293,16559,12-Jul-22,RT4,12,18,6
7295,17558,12-Jul-22,RT4,3,6,3
7296,17562,12-Jul-22,RT4,3,6,3
7299,17561,12-Jul-22,RT4,3,4,1
7304,17558,13-Jul-22,RT1,11,19,8
7309,17561,13-Jul-22,RT1,15,26,11
7314,17559,13-Jul-22,RT1,18,32,14
7315,17562,13-Jul-22,RT1,9,20,11
7327,17561,13-Jul-22,RT2,23,36,13
7328,17558,13-Jul-22,RT2,26,50,24
7334,16559,13-Jul-22,RT2,27,41,14
7337,17559,13-Jul-22,RT2,26,39,13
7342,17562,13-Jul-22,RT2,13,30,17
7350,16559,13-Jul-22,RT1,19,30,11
7354,17558,13-Jul-22,RT3,15,27,12
7355,17562,13-Jul-22,RT3,11,27,16
7357,16559,13-Jul-22,RT3,23,32,9
7367,17561,13-Jul-22,RT3,10,19,9
7373,17559,13-Jul-22,RT3,11,16,5
7388,17559,13-Jul-22,RT4,9,14,5
7393,16559,13-Jul-22,RT4,12,18,6
7395,17558,13-Jul-22,RT4,3,6,3
7396,17562,13-Jul-22,RT4,3,6,3
7399,17561,13-Jul-22,RT4,3,4,1
7400,16559,14-Jul-22,RT1,21,30,9
7404,17558,14-Jul-22,RT1,10,19,9
7409,17561,14-Jul-22,RT1,17,26,9
7414,17559,14-Jul-22,RT1,19,32,13
7415,17562,14-Jul-22,RT1,10,20,10
7427,17561,14-Jul-22,RT2,24,36,12
7428,17558,14-Jul-22,RT2,25,50,25
7434,16559,14-Jul-22,RT2,23,41,18
7437,17559,14-Jul-22,RT2,23,39,16
7442,17562,14-Jul-22,RT2,12,30,18
7454,17558,14-Jul-22,RT3,15,27,12
7455,17562,14-Jul-22,RT3,12,27,15
7457,16559,14-Jul-22,RT3,20,32,12
7465,17561,14-Jul-22,RT3,14,19,5
7467,17559,14-Jul-22,RT3,9,16,7
7488,17559,14-Jul-22,RT4,10,14,4
7493,16559,14-Jul-22,RT4,12,18,6
7495,17558,14-Jul-22,RT4,3,6,3
7496,17562,14-Jul-22,RT4,3,6,3
7499,17561,14-Jul-22,RT4,3,4,1
7500,16559,15-Jul-22,RT1,18,30,12
7504,17558,15-Jul-22,RT1,9,19,10
7509,17561,15-Jul-22,RT1,15,26,11
7514,17559,15-Jul-22,RT1,19,32,13
7515,17562,15-Jul-22,RT1,8,20,12
7527,17561,15-Jul-22,RT2,23,36,13
7528,17558,15-Jul-22,RT2,28,50,22
7534,16559,15-Jul-22,RT2,28,41,13
7537,17559,15-Jul-22,RT2,21,39,18
7542,17562,15-Jul-22,RT2,13,30,17
7554,17558,15-Jul-22,RT3,13,27,14
7555,17562,15-Jul-22,RT3,12,27,15
7557,16559,15-Jul-22,RT3,19,32,13
7565,17559,15-Jul-22,RT3,10,16,6
7569,17561,15-Jul-22,RT3,12,19,7
7578,17558,15-Jul-22,RT4,4,6,2
7590,17559,15-Jul-22,RT4,9,14,5
7595,16559,15-Jul-22,RT4,9,18,9
7596,17562,15-Jul-22,RT4,3,6,3
7599,17561,15-Jul-22,RT4,3,4,1
7604,17558,16-Jul-22,RT1,14,19,5
7609,17561,16-Jul-22,RT1,25,26,1
7614,17559,16-Jul-22,RT1,29,32,3
7615,17562,16-Jul-22,RT1,13,20,7
7627,17561,16-Jul-22,RT2,33,36,3
7628,17558,16-Jul-22,RT2,36,50,14
7634,16559,16-Jul-22,RT2,39,41,2
7637,17559,16-Jul-22,RT2,35,39,4
7642,17562,16-Jul-22,RT2,19,30,11
7650,16559,16-Jul-22,RT1,29,30,1
7654,17558,16-Jul-22,RT3,21,27,6
7655,17562,16-Jul-22,RT3,17,27,10
7657,16559,16-Jul-22,RT3,29,32,3
7662,17561,16-Jul-22,RT3,19,19,0
7668,17559,16-Jul-22,RT3,15,16,1
7677,17562,16-Jul-22,RT4,4,6,2
7678,17561,16-Jul-22,RT4,4,4,0
7680,17558,16-Jul-22,RT4,5,6,1
7693,17559,16-Jul-22,RT4,13,14,1
7698,16559,16-Jul-22,RT4,16,18,2
7700,16559,17-Jul-22,RT1,25,30,5
7704,17558,17-Jul-22,RT1,12,19,7
7709,17561,17-Jul-22,RT1,19,26,7
7714,17559,17-Jul-22,RT1,21,32,11
7715,17562,17-Jul-22,RT1,11,20,9
7727,17561,17-Jul-22,RT2,28,36,8
7728,17558,17-Jul-22,RT2,31,50,19
7734,16559,17-Jul-22,RT2,28,41,13
7737,17559,17-Jul-22,RT2,32,39,7
7742,17562,17-Jul-22,RT2,14,30,16
7754,17558,17-Jul-22,RT3,16,27,11
7755,17562,17-Jul-22,RT3,12,27,15
7757,16559,17-Jul-22,RT3,21,32,11
7768,17561,17-Jul-22,RT3,14,19,5
7772,17559,17-Jul-22,RT3,12,16,4
7775,17562,17-Jul-22,RT4,2,6,4
7778,17558,17-Jul-22,RT4,4,6,2
7790,17559,17-Jul-22,RT4,9,14,5
7795,16559,17-Jul-22,RT4,12,18,6
7799,17561,17-Jul-22,RT4,3,4,1
7800,16559,18-Jul-22,RT1,16,30,14
7804,17558,18-Jul-22,RT1,8,19,11
7809,17561,18-Jul-22,RT1,11,26,15
7814,17559,18-Jul-22,RT1,17,32,15
7815,17562,18-Jul-22,RT1,7,20,13
7827,17561,18-Jul-22,RT2,20,36,16
7828,17558,18-Jul-22,RT2,20,50,30
7834,16559,18-Jul-22,RT2,23,41,18
7837,17559,18-Jul-22,RT2,20,39,19
7842,17562,18-Jul-22,RT2,11,30,19
7854,17558,18-Jul-22,RT3,11,27,16
7855,17562,18-Jul-22,RT3,10,27,17
7857,16559,18-Jul-22,RT3,17,32,15
7865,17559,18-Jul-22,RT3,9,16,7
7874,17561,18-Jul-22,RT3,11,19,8
7876,17558,18-Jul-22,RT4,2,6,4
7877,17562,18-Jul-22,RT4,2,6,4
7889,17559,18-Jul-22,RT4,8,14,6
7894,16559,18-Jul-22,RT4,8,18,10
7898,17561,18-Jul-22,RT4,3,4,1
7904,17558,19-Jul-22,RT1,7,19,12
7909,17561,19-Jul-22,RT1,15,26,11
7914,17559,19-Jul-22,RT1,18,32,14
7915,17562,19-Jul-22,RT1,7,20,13
7927,17561,19-Jul-22,RT2,17,36,19
7928,17558,19-Jul-22,RT2,18,50,32
7934,16559,19-Jul-22,RT2,23,41,18
7937,17559,19-Jul-22,RT2,18,39,21
7942,17562,19-Jul-22,RT2,10,30,20
7950,16559,19-Jul-22,RT1,16,30,14
7954,17558,19-Jul-22,RT3,11,27,16
7955,17562,19-Jul-22,RT3,9,27,18
7958,17559,19-Jul-22,RT3,7,16,9
7966,16559,19-Jul-22,RT3,14,32,18
7969,17561,19-Jul-22,RT3,9,19,10
7987,17559,19-Jul-22,RT4,6,14,8
7992,16559,19-Jul-22,RT4,9,18,9
7994,17558,19-Jul-22,RT4,3,6,3
7995,17562,19-Jul-22,RT4,3,6,3
7998,17561,19-Jul-22,RT4,3,4,1
8000,16559,20-Jul-22,RT1,15,30,15
8003,17558,20-Jul-22,RT1,8,19,11
8008,17561,20-Jul-22,RT1,15,26,11
8013,17559,20-Jul-22,RT1,17,32,15
8014,17562,20-Jul-22,RT1,9,20,11
8026,17561,20-Jul-22,RT2,21,36,15
8027,17558,20-Jul-22,RT2,23,50,27
8033,16559,20-Jul-22,RT2,19,41,22
8036,17559,20-Jul-22,RT2,22,39,17
8041,17562,20-Jul-22,RT2,10,30,20
8054,17558,20-Jul-22,RT3,13,27,14
8055,17562,20-Jul-22,RT3,8,27,19
8057,16559,20-Jul-22,RT3,17,32,15
8067,17561,20-Jul-22,RT3,9,19,10
8070,17559,20-Jul-22,RT3,10,16,6
8076,17558,20-Jul-22,RT4,2,6,4
8077,17562,20-Jul-22,RT4,2,6,4
8092,17559,20-Jul-22,RT4,8,14,6
8097,16559,20-Jul-22,RT4,10,18,8
8099,17561,20-Jul-22,RT4,3,4,1
8100,16559,21-Jul-22,RT1,19,30,11
8104,17558,21-Jul-22,RT1,7,19,12
8109,17561,21-Jul-22,RT1,14,26,12
8114,17559,21-Jul-22,RT1,18,32,14
8115,17562,21-Jul-22,RT1,7,20,13
8127,17561,21-Jul-22,RT2,18,36,18
8128,17558,21-Jul-22,RT2,20,50,30
8134,16559,21-Jul-22,RT2,19,41,22
8137,17559,21-Jul-22,RT2,20,39,19
8142,17562,21-Jul-22,RT2,12,30,18
8154,17558,21-Jul-22,RT3,13,27,14
8155,17562,21-Jul-22,RT3,10,27,17
8162,17559,21-Jul-22,RT3,8,16,8
8163,17561,21-Jul-22,RT3,8,19,11
8167,16559,21-Jul-22,RT3,14,32,18
8175,17558,21-Jul-22,RT4,2,6,4
8188,17559,21-Jul-22,RT4,7,14,7
8193,16559,21-Jul-22,RT4,8,18,10
8195,17562,21-Jul-22,RT4,3,6,3
8199,17561,21-Jul-22,RT4,3,4,1
8201,16559,22-Jul-22,RT1,13,30,17
8205,17558,22-Jul-22,RT1,8,19,11
8210,17561,22-Jul-22,RT1,12,26,14
8215,17559,22-Jul-22,RT1,13,32,19
8216,17562,22-Jul-22,RT1,8,20,12
8228,17561,22-Jul-22,RT2,18,36,18
8229,17558,22-Jul-22,RT2,19,50,31
8235,16559,22-Jul-22,RT2,20,41,21
8238,17559,22-Jul-22,RT2,23,39,16
8243,17562,22-Jul-22,RT2,11,30,19
8254,17558,22-Jul-22,RT3,10,27,17
8255,17562,22-Jul-22,RT3,10,27,17
8257,16559,22-Jul-22,RT3,20,32,12
8260,17559,22-Jul-22,RT3,7,16,9
8264,17561,22-Jul-22,RT3,9,19,10
8275,17562,22-Jul-22,RT4,2,6,4
8289,17559,22-Jul-22,RT4,7,14,7
8294,16559,22-Jul-22,RT4,9,18,9
8296,17558,22-Jul-22,RT4,3,6,3
8299,17561,22-Jul-22,RT4,3,4,1
8304,17558,23-Jul-22,RT1,13,19,6
8309,17561,23-Jul-22,RT1,20,26,6
8314,17559,23-Jul-22,RT1,22,32,10
8315,17562,23-Jul-22,RT1,10,20,10
8327,17561,23-Jul-22,RT2,26,36,10
8328,17558,23-Jul-22,RT2,30,50,20
8334,16559,23-Jul-22,RT2,31,41,10
8337,17559,23-Jul-22,RT2,32,39,7
8342,17562,23-Jul-22,RT2,13,30,17
8350,16559,23-Jul-22,RT1,21,30,9
8354,17558,23-Jul-22,RT3,14,27,13
8355,17562,23-Jul-22,RT3,12,27,15
8357,16559,23-Jul-22,RT3,24,32,8
8367,17561,23-Jul-22,RT3,14,19,5
8373,17559,23-Jul-22,RT3,11,16,5
8389,17559,23-Jul-22,RT4,11,14,3
8394,16559,23-Jul-22,RT4,15,18,3
8395,17558,23-Jul-22,RT4,3,6,3
8396,17562,23-Jul-22,RT4,3,6,3
8398,17561,23-Jul-22,RT4,3,4,1
8400,16559,24-Jul-22,RT1,20,30,10
8404,17558,24-Jul-22,RT1,10,19,9
8409,17561,24-Jul-22,RT1,17,26,9
8414,17559,24-Jul-22,RT1,24,32,8
8415,17562,24-Jul-22,RT1,9,20,11
8427,17561,24-Jul-22,RT2,27,36,9
8428,17558,24-Jul-22,RT2,30,50,20
8434,16559,24-Jul-22,RT2,29,41,12
8437,17559,24-Jul-22,RT2,28,39,11
8442,17562,24-Jul-22,RT2,15,30,15
8454,17558,24-Jul-22,RT3,16,27,11
8455,17562,24-Jul-22,RT3,16,27,11
8457,16559,24-Jul-22,RT3,26,32,6
8467,17559,24-Jul-22,RT3,13,16,3
8468,17561,24-Jul-22,RT3,13,19,6
8488,17559,24-Jul-22,RT4,11,14,3
8493,16559,24-Jul-22,RT4,12,18,6
8495,17558,24-Jul-22,RT4,3,6,3
8496,17562,24-Jul-22,RT4,3,6,3
8498,17561,24-Jul-22,RT4,3,4,1
8500,16559,25-Jul-22,RT1,16,30,14
8504,17558,25-Jul-22,RT1,7,19,12
8509,17561,25-Jul-22,RT1,15,26,11
8514,17559,25-Jul-22,RT1,19,32,13
8515,17562,25-Jul-22,RT1,9,20,11
8527,17561,25-Jul-22,RT2,20,36,16
8528,17558,25-Jul-22,RT2,23,50,27
8534,16559,25-Jul-22,RT2,20,41,21
8537,17559,25-Jul-22,RT2,17,39,22
8542,17562,25-Jul-22,RT2,11,30,19
8554,17558,25-Jul-22,RT3,11,27,16
8555,17562,25-Jul-22,RT3,11,27,16
8557,16559,25-Jul-22,RT3,20,32,12
8566,17559,25-Jul-22,RT3,9,16,7
8572,17561,25-Jul-22,RT3,10,19,9
8576,17561,25-Jul-22,RT4,2,4,2
8577,17562,25-Jul-22,RT4,2,6,4
8592,17559,25-Jul-22,RT4,7,14,7
8597,16559,25-Jul-22,RT4,11,18,7
8599,17558,25-Jul-22,RT4,3,6,3
8604,17558,26-Jul-22,RT1,7,19,12
8609,17561,26-Jul-22,RT1,13,26,13
8614,17559,26-Jul-22,RT1,16,32,16
8615,17562,26-Jul-22,RT1,8,20,12
8627,17561,26-Jul-22,RT2,15,36,21
8628,17558,26-Jul-22,RT2,19,50,31
8634,16559,26-Jul-22,RT2,23,41,18
8637,17559,26-Jul-22,RT2,18,39,21
8642,17562,26-Jul-22,RT2,11,30,19
8650,16559,26-Jul-22,RT1,19,30,11
8654,17558,26-Jul-22,RT3,12,27,15
8655,17562,26-Jul-22,RT3,7,27,20
8657,16559,26-Jul-22,RT3,16,32,16
8661,17559,26-Jul-22,RT3,8,16,8
8669,17561,26-Jul-22,RT3,10,19,9
8675,17558,26-Jul-22,RT4,2,6,4
8676,17561,26-Jul-22,RT4,2,4,2
8689,17559,26-Jul-22,RT4,7,14,7
8694,16559,26-Jul-22,RT4,10,18,8
8695,17562,26-Jul-22,RT4,3,6,3
8700,16559,27-Jul-22,RT1,16,30,14
8704,17558,27-Jul-22,RT1,8,19,11
8709,17561,27-Jul-22,RT1,14,26,12
8714,17559,27-Jul-22,RT1,15,32,17
8715,17562,27-Jul-22,RT1,8,20,12
8727,17561,27-Jul-22,RT2,18,36,18
8728,17558,27-Jul-22,RT2,22,50,28
8734,16559,27-Jul-22,RT2,21,41,20
8737,17559,27-Jul-22,RT2,20,39,19
8742,17562,27-Jul-22,RT2,10,30,20
8754,17558,27-Jul-22,RT3,12,27,15
8755,17562,27-Jul-22,RT3,10,27,17
8757,16559,27-Jul-22,RT3,21,32,11
8761,17559,27-Jul-22,RT3,8,16,8
8769,17561,27-Jul-22,RT3,10,19,9
8776,17558,27-Jul-22,RT4,2,6,4
8777,17561,27-Jul-22,RT4,2,4,2
8778,17562,27-Jul-22,RT4,2,6,4
8790,17559,27-Jul-22,RT4,7,14,7
8795,16559,27-Jul-22,RT4,9,18,9
8800,16559,28-Jul-22,RT1,14,30,16
8804,17558,28-Jul-22,RT1,8,19,11
8809,17561,28-Jul-22,RT1,14,26,12
8814,17559,28-Jul-22,RT1,14,32,18
8815,17562,28-Jul-22,RT1,9,20,11
8827,17561,28-Jul-22,RT2,21,36,15
8828,17558,28-Jul-22,RT2,21,50,29
8834,16559,28-Jul-22,RT2,20,41,21
8837,17559,28-Jul-22,RT2,20,39,19
8842,17562,28-Jul-22,RT2,10,30,20
8854,17558,28-Jul-22,RT3,11,27,16
8855,17562,28-Jul-22,RT3,9,27,18
8857,16559,28-Jul-22,RT3,17,32,15
8859,17559,28-Jul-22,RT3,7,16,9
8874,17561,28-Jul-22,RT3,12,19,7
8875,17562,28-Jul-22,RT4,2,6,4
8890,17559,28-Jul-22,RT4,8,14,6
8895,16559,28-Jul-22,RT4,10,18,8
8896,17558,28-Jul-22,RT4,3,6,3
8899,17561,28-Jul-22,RT4,3,4,1
8904,17558,29-Jul-22,RT1,7,19,12
8909,17561,29-Jul-22,RT1,15,26,11
8914,17559,29-Jul-22,RT1,16,32,16
8915,17562,29-Jul-22,RT1,7,20,13
8927,17561,29-Jul-22,RT2,19,36,17
8928,17558,29-Jul-22,RT2,23,50,27
8934,16559,29-Jul-22,RT2,17,41,24
8937,17559,29-Jul-22,RT2,19,39,20
8942,17562,29-Jul-22,RT2,11,30,19
8950,16559,29-Jul-22,RT1,15,30,15
8954,17558,29-Jul-22,RT3,11,27,16
8955,17562,29-Jul-22,RT3,10,27,17
8957,16559,29-Jul-22,RT3,17,32,15
8966,17559,29-Jul-22,RT3,9,16,7
8968,17561,29-Jul-22,RT3,10,19,9
8975,17558,29-Jul-22,RT4,2,6,4
8976,17561,29-Jul-22,RT4,2,4,2
8977,17562,29-Jul-22,RT4,2,6,4
8991,17559,29-Jul-22,RT4,7,14,7
8996,16559,29-Jul-22,RT4,10,18,8
9004,17558,30-Jul-22,RT1,12,19,7
